id,rain,visibility,main,sys,weather,cod,wind,base,clouds,coord,name,dt,snow
3388456,,,"{'temp': 30.43, 'pressure': 1010.33, 'humidity': 75, 'temp_min': 30.43, 'temp_max': 30.43, 'sea_level': 1010.33, 'grnd_level': 1001.91}","{'message': 0.0037, 'country': 'BR', 'sunrise': 1551169478, 'sunset': 1551213720}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 5.61, 'deg': 87.0029}",stations,{'all': 0},"{'lon': -35.15, 'lat': -8.9}",Sao Jose da Coroa Grande,1551200008,
1905806,{'3h': 7.58},,"{'temp': 6.28, 'pressure': 1017.77, 'humidity': 98, 'temp_min': 6.28, 'temp_max': 6.28, 'sea_level': 1017.77, 'grnd_level': 949.43}","{'message': 0.0034, 'country': 'CN', 'sunrise': 1551136242, 'sunset': 1551177802}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",200,"{'speed': 1.69, 'deg': 52.5029}",stations,{'all': 100},"{'lon': 109, 'lat': 26.73}",Tangzhai,1551200008,
286987,,,"{'temp': 11.98, 'pressure': 1012.77, 'humidity': 30, 'temp_min': 11.98, 'temp_max': 11.98, 'sea_level': 1012.77, 'grnd_level': 945.51}","{'message': 0.0043, 'country': 'OM', 'sunrise': 1551148426, 'sunset': 1551190317}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.49, 'deg': 311.503}",stations,{'all': 0},"{'lon': 57.53, 'lat': 22.93}",Nizwa,1551200009,
2123814,,,"{'temp': -18.55, 'pressure': 1001.89, 'humidity': 68, 'temp_min': -18.55, 'temp_max': -18.55, 'sea_level': 1001.89, 'grnd_level': 999.03}","{'message': 0.0038, 'country': 'RU', 'sunrise': 1551123899, 'sunset': 1551156905}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 5.26, 'deg': 121.503}",stations,{'all': 0},"{'lon': 178.42, 'lat': 69.38}",Leningradskiy,1551200009,
1485904,,,"{'temp': -7.63, 'pressure': 1021.85, 'humidity': 77, 'temp_min': -7.63, 'temp_max': -7.63, 'sea_level': 1021.85, 'grnd_level': 971.51}","{'message': 0.004, 'country': 'RU', 'sunrise': 1551141871, 'sunset': 1551180173}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200,"{'speed': 1.14, 'deg': 123.003}",stations,{'all': 88},"{'lon': 92.4, 'lat': 53.28}",Yermakovskoye,1551200009,
4470244,,16093,"{'temp': 14.02, 'pressure': 1031, 'humidity': 30, 'temp_min': 12, 'temp_max': 16.11}","{'type': 1, 'id': 5098, 'message': 0.0074, 'country': 'US', 'sunrise': 1551181205, 'sunset': 1551222068}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,{'speed': 1.5},stations,{'all': 1},"{'lon': -76.9, 'lat': 34.88}",Havelock,1551199809,
2165087,,,"{'temp': 18.65, 'pressure': 1018, 'humidity': 88, 'temp_min': 17.22, 'temp_max': 21.11}","{'type': 1, 'id': 9486, 'message': 0.0054, 'country': 'AU', 'sunrise': 1551123405, 'sunset': 1551169277}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 0.5, 'deg': 180}",stations,{'all': 75},"{'lon': 153.41, 'lat': -28}",Gold Coast,1551199895,
3456814,,,"{'temp': 32, 'pressure': 1007.97, 'humidity': 47, 'temp_min': 32, 'temp_max': 32, 'sea_level': 1007.97, 'grnd_level': 916.87}","{'message': 0.0037, 'country': 'BR', 'sunrise': 1551171268, 'sunset': 1551216108}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 2.61, 'deg': 345.003}",stations,{'all': 24},"{'lon': -43.87, 'lat': -16.73}",Montes Claros,1551200010,
4440397,,16093,"{'temp': 17.24, 'pressure': 1026, 'humidity': 55, 'temp_min': 15.56, 'temp_max': 18.89}","{'type': 1, 'id': 5398, 'message': 0.0069, 'country': 'US', 'sunrise': 1551183786, 'sunset': 1551225079}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 3.6, 'deg': 30}",stations,{'all': 75},"{'lon': -88.56, 'lat': 30.37}",Pascagoula,1551199995,
4160789,,16093,"{'temp': 26.62, 'pressure': 1024, 'humidity': 69, 'temp_min': 26, 'temp_max': 27.78}","{'type': 1, 'id': 4431, 'message': 0.0059, 'country': 'US', 'sunrise': 1551181566, 'sunset': 1551223262}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 6.7, 'deg': 80, 'gust': 10.3}",stations,{'all': 75},"{'lon': -80.16, 'lat': 25.69}",Key Biscayne,1551199997,
3421982,,,"{'temp': -8.13, 'pressure': 1002.57, 'humidity': 76, 'temp_min': -8.13, 'temp_max': -8.13, 'sea_level': 1002.57, 'grnd_level': 988.15}","{'message': 0.0032, 'country': 'GL', 'sunrise': 1551178317, 'sunset': 1551213493}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 1.81, 'deg': 51.5029}",stations,{'all': 0},"{'lon': -52.9, 'lat': 65.42}",Maniitsoq,1551200011,
525426,,,"{'temp': 0.11, 'pressure': 1014.53, 'humidity': 87, 'temp_min': 0.11, 'temp_max': 0.11, 'sea_level': 1014.53, 'grnd_level': 989.51}","{'message': 0.0064, 'country': 'RU', 'sunrise': 1551156480, 'sunset': 1551194603}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 8.01, 'deg': 5.50293}",stations,{'all': 80},"{'lon': 31.9, 'lat': 54.43}",Sobolevo,1551200011,
5697939,,11265,"{'temp': -14.8, 'pressure': 1023, 'humidity': 84, 'temp_min': -16, 'temp_max': -14.44}","{'type': 1, 'id': 4674, 'message': 0.0045, 'country': 'US', 'sunrise': 1551187267, 'sunset': 1551227469}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",200,"{'speed': 1.5, 'deg': 150}",stations,{'all': 90},"{'lon': -100.77, 'lat': 41.12}",North Platte,1551199792,
3864331,,,"{'temp': 21.46, 'pressure': 1019.65, 'humidity': 67, 'temp_min': 21.46, 'temp_max': 21.46, 'sea_level': 1019.65, 'grnd_level': 1006.79}","{'message': 0.0033, 'country': 'AR', 'sunrise': 1551175057, 'sunset': 1551221334}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 3.59, 'deg': 125.003}",stations,{'all': 0},"{'lon': -62.69, 'lat': -32.63}",Bell Ville,1551200012,
2180815,{'3h': 11.675},,"{'temp': 15.56, 'pressure': 1004, 'humidity': 68, 'temp_min': 15.56, 'temp_max': 15.56}","{'type': 3, 'id': 2008959, 'message': 0.0037, 'country': 'NZ', 'sunrise': 1551118827, 'sunset': 1551166973}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",200,"{'speed': 2.24, 'deg': 321, 'gust': 6.26}",stations,{'all': 92},"{'lon': 167.69, 'lat': -46.13}",Tuatapere,1551199806,
3356832,{},,"{'temp': 21.67, 'pressure': 1009, 'humidity': 86, 'temp_min': 21.67, 'temp_max': 21.67}","{'type': 3, 'id': 2012545, 'message': 0.0048, 'country': 'NA', 'sunrise': 1551157082, 'sunset': 1551202380}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 3.13, 'deg': 263, 'gust': 7.6}",stations,{'all': 0},"{'lon': 14.28, 'lat': -22.12}",Henties Bay,1551196939,
1688687,,,"{'temp': 16.08, 'pressure': 1012.01, 'humidity': 78, 'temp_min': 16.08, 'temp_max': 16.08, 'sea_level': 1012.01, 'grnd_level': 971.43}","{'message': 0.003, 'country': 'PH', 'sunrise': 1551133100, 'sunset': 1551175407}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.11, 'deg': 93.0029}",stations,{'all': 0},"{'lon': 120.52, 'lat': 17.54}",San Quintin,1551200013,
1633419,{'3h': 10.665},,"{'temp': 27.48, 'pressure': 1008.69, 'humidity': 100, 'temp_min': 27.48, 'temp_max': 27.48, 'sea_level': 1008.69, 'grnd_level': 1003.43}","{'message': 0.0044, 'country': 'ID', 'sunrise': 1551137251, 'sunset': 1551180917}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",200,"{'speed': 0.81, 'deg': 126.503}",stations,{'all': 44},"{'lon': 100.36, 'lat': -0.92}",Padang,1551200013,
542374,,10000,"{'temp': 1.26, 'pressure': 1007, 'humidity': 86, 'temp_min': 1, 'temp_max': 2}","{'type': 1, 'id': 9027, 'message': 0.0046, 'country': 'RU', 'sunrise': 1551155321, 'sunset': 1551193154}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",200,"{'speed': 5, 'deg': 330}",stations,{'all': 75},"{'lon': 37.34, 'lat': 55.82}",Krasnogorsk,1551199752,
2522890,,,"{'temp': 8.53, 'pressure': 1027.85, 'humidity': 71, 'temp_min': 8.53, 'temp_max': 8.53, 'sea_level': 1027.85, 'grnd_level': 983.67}","{'message': 0.0035, 'country': 'IT', 'sunrise': 1551160722, 'sunset': 1551201013}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",200,"{'speed': 0.49, 'deg': 254.503}",stations,{'all': 48},"{'lon': 9.66, 'lat': 39.93}",Tortoli,1551200013,
723819,,10000,"{'temp': 9, 'pressure': 1020, 'humidity': 49, 'temp_min': 9, 'temp_max': 9}","{'type': 1, 'id': 7049, 'message': 0.0039, 'country': 'SK', 'sunrise': 1551158557, 'sunset': 1551197638}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 8.7, 'deg': 350}",stations,{'all': 0},"{'lon': 21.23, 'lat': 49}",Presov,1551198600,
1735799,{'3h': 2.24},,"{'temp': 24.11, 'pressure': 1008.41, 'humidity': 96, 'temp_min': 24.11, 'temp_max': 24.11, 'sea_level': 1008.41, 'grnd_level': 991.75}","{'message': 0.0039, 'country': 'MY', 'sunrise': 1551134666, 'sunset': 1551178176}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",200,"{'speed': 1.39, 'deg': 348.003}",stations,{'all': 88},"{'lon': 111.46, 'lat': 1.24}",Sri Aman,1551200014,
5859699,,14484,"{'temp': -22.13, 'pressure': 1030, 'humidity': 76, 'temp_min': -23, 'temp_max': -21.11}","{'type': 1, 'id': 7684, 'message': 0.0041, 'country': 'US', 'sunrise': 1551200929, 'sunset': 1551236426}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.34, 'deg': 91.5029}",stations,{'all': 1},"{'lon': -147.8, 'lat': 64.86}",College,1551199842,
2021031,,,"{'temp': -20.3, 'pressure': 1027.69, 'humidity': 55, 'temp_min': -20.3, 'temp_max': -20.3, 'sea_level': 1027.69, 'grnd_level': 842.79}","{'message': 0.003, 'country': 'RU', 'sunrise': 1551139392, 'sunset': 1551177979}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 0.89, 'deg': 241.003}",stations,{'all': 0},"{'lon': 102.13, 'lat': 51.68}",Kyren,1551200014,
3661894,,,"{'temp': 33.58, 'pressure': 1008.77, 'humidity': 56, 'temp_min': 33.58, 'temp_max': 33.58, 'sea_level': 1008.77, 'grnd_level': 1001.11}","{'message': 0.0034, 'country': 'BR', 'sunrise': 1551177528, 'sunset': 1551221330}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",200,"{'speed': 3.81, 'deg': 77.5029}",stations,{'all': 36},"{'lon': -67.77, 'lat': -2.86}",Tonantins,1551200015,
609906,{'3h': 0.18},,"{'temp': 2.38, 'pressure': 1008.65, 'humidity': 100, 'temp_min': 2.38, 'temp_max': 2.38, 'sea_level': 1008.65, 'grnd_level': 1005.03}","{'message': 0.0039, 'country': 'KZ', 'sunrise': 1551151273, 'sunset': 1551190982}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",200,"{'speed': 2.91, 'deg': 263.503}",stations,{'all': 36},"{'lon': 50.26, 'lat': 44.51}",Fort-Shevchenko,1551200015,
2021093,,,"{'temp': -13.02, 'pressure': 1022.85, 'humidity': 68, 'temp_min': -13.02, 'temp_max': -13.02, 'sea_level': 1022.85, 'grnd_level': 954.63}","{'message': 0.0035, 'country': 'RU', 'sunrise': 1551139792, 'sunset': 1551177882}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.16, 'deg': 146.503}",stations,{'all': 0},"{'lon': 101.51, 'lat': 54.34}",Kuytun,1551200015,
3466165,{'3h': 0.435},,"{'temp': 20.46, 'pressure': 1014.97, 'humidity': 95, 'temp_min': 20.46, 'temp_max': 20.46, 'sea_level': 1014.97, 'grnd_level': 1005.11}","{'message': 0.0032, 'country': 'BR', 'sunrise': 1551172190, 'sunset': 1551218219}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",200,"{'speed': 3.31, 'deg': 191.003}",stations,{'all': 80},"{'lon': -50.22, 'lat': -30.17}",Cidreira,1551200015,
2156927,,10000,"{'temp': 22.07, 'pressure': 1018, 'humidity': 47, 'temp_min': 20.56, 'temp_max': 24}","{'type': 1, 'id': 9555, 'message': 0.0039, 'country': 'AU', 'sunrise': 1551124188, 'sunset': 1551170204}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 6.7, 'deg': 30}",stations,{'all': 56},"{'lon': 149.84, 'lat': -29.46}",Moree,1551199544,
1043893,,10000,"{'temp': 22.86, 'pressure': 1018, 'humidity': 78, 'temp_min': 22.78, 'temp_max': 23}","{'type': 1, 'id': 2203, 'message': 0.0043, 'country': 'MZ', 'sunrise': 1551152412, 'sunset': 1551196994}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 3.1, 'deg': 210}",stations,{'all': 75},"{'lon': 35.25, 'lat': -13.3}",Lichinga,1551196800,
2219235,,,"{'temp': 10.5, 'pressure': 1021.01, 'humidity': 66, 'temp_min': 10.5, 'temp_max': 10.5, 'sea_level': 1021.01, 'grnd_level': 951.03}","{'message': 0.0034, 'country': 'LY', 'sunrise': 1551159316, 'sunset': 1551200913}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 2.79, 'deg': 79.0029}",stations,{'all': 0},"{'lon': 12.77, 'lat': 26.59}",Awbari,1551200016,
3037899,,10000,"{'temp': 16.45, 'pressure': 1027, 'humidity': 51, 'temp_min': 14.44, 'temp_max': 18}","{'type': 1, 'id': 6576, 'message': 0.0054, 'country': 'FR', 'sunrise': 1551164148, 'sunset': 1551203462}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 3.6, 'deg': 150}",stations,{'all': 0},"{'lon': -2.56, 'lat': 47.55}",Ambon,1551199925,
2126199,,,"{'temp': -20.47, 'pressure': 996.25, 'humidity': 79, 'temp_min': -20.47, 'temp_max': -20.47, 'sea_level': 996.25, 'grnd_level': 987.43}","{'message': 0.0035, 'country': 'RU', 'sunrise': 1551127818, 'sunset': 1551161199}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 1.51, 'deg': 55.5029}",stations,{'all': 64},"{'lon': 161.3, 'lat': 68.75}",Cherskiy,1551200016,
2013639,,,"{'temp': -10.17, 'pressure': 1006.73, 'humidity': 67, 'temp_min': -10.17, 'temp_max': -10.17, 'sea_level': 1006.73, 'grnd_level': 988.87}","{'message': 0.0038, 'country': 'RU', 'sunrise': 1551136484, 'sunset': 1551172188}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 3.61, 'deg': 261.503}",stations,{'all': 68},"{'lon': 120.31, 'lat': 63.45}",Verkhnevilyuysk,1551200017,
4500920,,16093,"{'temp': 3.25, 'pressure': 1028, 'humidity': 34, 'temp_min': 1, 'temp_max': 6.67}","{'type': 1, 'id': 3222, 'message': 0.0074, 'country': 'US', 'sunrise': 1551180837, 'sunset': 1551221222}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 7.2, 'deg': 260, 'gust': 11.3}",stations,{'all': 1},"{'lon': -74.36, 'lat': 39.41}",Brigantine,1551199883,
4267710,,,"{'temp': -2.02, 'pressure': 1025.53, 'humidity': 66, 'temp_min': -2.02, 'temp_max': -2.02, 'sea_level': 1025.53, 'grnd_level': 949.67}","{'message': 0.0031, 'country': 'US', 'sunrise': 1551186778, 'sunset': 1551227416}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 5.04, 'deg': 18.5029}",stations,{'all': 80},"{'lon': -99.65, 'lat': 37.17}",Sitka,1551199960,
2028462,,10000,"{'temp': -17, 'pressure': 1016, 'humidity': 70, 'temp_min': -17, 'temp_max': -17}","{'type': 1, 'id': 9644, 'message': 0.0037, 'country': 'MN', 'sunrise': 1551137935, 'sunset': 1551177132}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,{'speed': 1},stations,{'all': 0},"{'lon': 106.92, 'lat': 47.92}",Ulaanbaatar,1551198600,
1862505,,,"{'temp': 22.75, 'pressure': 1016.69, 'humidity': 100, 'temp_min': 22.75, 'temp_max': 22.75, 'sea_level': 1016.69, 'grnd_level': 1016.55}","{'message': 0.0049, 'country': 'JP', 'sunrise': 1551132254, 'sunset': 1551173975}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 4.29, 'deg': 116.503}",stations,{'all': 56},"{'lon': 125.28, 'lat': 24.8}",Hirara,1551200017,
2158744,,10000,"{'temp': 7.93, 'pressure': 1026, 'humidity': 81, 'temp_min': 6.67, 'temp_max': 9}","{'type': 1, 'id': 9545, 'message': 0.0037, 'country': 'AU', 'sunrise': 1551123979, 'sunset': 1551171632}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 3.6, 'deg': 270}",stations,{'all': 0},"{'lon': 147.26, 'lat': -43.03}",Margate,1551199996,
1650434,,,"{'temp': 22.23, 'pressure': 1008.69, 'humidity': 97, 'temp_min': 22.23, 'temp_max': 22.23, 'sea_level': 1008.69, 'grnd_level': 978.63}","{'message': 0.0029, 'country': 'ID', 'sunrise': 1551134609, 'sunset': 1551178791}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 1.21, 'deg': 54.5029}",stations,{'all': 24},"{'lon': 110.28, 'lat': -7.95}",Bambanglipuro,1551199777,
1067565,,,"{'temp': 25.36, 'pressure': 1009.41, 'humidity': 92, 'temp_min': 25.36, 'temp_max': 25.36, 'sea_level': 1009.41, 'grnd_level': 993.27}","{'message': 0.0039, 'country': 'MG', 'sunrise': 1551149555, 'sunset': 1551195131}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 1.29, 'deg': 278.003}",stations,{'all': 12},"{'lon': 45.06, 'lat': -25.17}",Beloha,1551200018,
1895695,{},,"{'temp': 10.56, 'pressure': 1019, 'humidity': 66, 'temp_min': 10.56, 'temp_max': 10.56}","{'type': 3, 'id': 47743, 'message': 0.0042, 'country': 'JP', 'sunrise': 1551131115, 'sunset': 1551172236}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 2.24, 'deg': 80}",stations,{'all': 36},"{'lon': 131.29, 'lat': 31.5}",Kushima,1551199997,
4012593,,,"{'temp': 15.71, 'pressure': 1015.97, 'humidity': 28, 'temp_min': 15.71, 'temp_max': 15.71, 'sea_level': 1015.97, 'grnd_level': 778.79}","{'message': 0.0034, 'country': 'MX', 'sunrise': 1551188243, 'sunset': 1551229772}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 1.46, 'deg': 190.503}",stations,{'all': 0},"{'lon': -107.63, 'lat': 27.75}",Creel,1551200018,
2158562,,,"{'temp': 18.58, 'pressure': 1017.21, 'humidity': 72, 'temp_min': 18.58, 'temp_max': 18.58, 'sea_level': 1017.21, 'grnd_level': 996.87}","{'message': 0.0036, 'country': 'AU', 'sunrise': 1551123694, 'sunset': 1551169331}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 1.61, 'deg': 150.003}",stations,{'all': 36},"{'lon': 152.7, 'lat': -25.54}",Maryborough,1551200019,
6148373,,24140,"{'temp': -23.19, 'pressure': 1030, 'humidity': 63, 'temp_min': -24, 'temp_max': -22}","{'type': 1, 'id': 979, 'message': 0.004, 'country': 'CA', 'sunrise': 1551185763, 'sunset': 1551224739}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",200,"{'speed': 2.6, 'deg': 200}",stations,{'all': 40},"{'lon': -91.92, 'lat': 50.1}",Sioux Lookout,1551196800,
212730,{'3h': 4.4},,"{'temp': 27.73, 'pressure': 1004.13, 'humidity': 74, 'temp_min': 27.73, 'temp_max': 27.73, 'sea_level': 1004.13, 'grnd_level': 955.27}","{'message': 0.0032, 'country': 'CD', 'sunrise': 1551155337, 'sunset': 1551198899}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",200,"{'speed': 1.36, 'deg': 216.003}",stations,{'all': 20},"{'lon': 25.21, 'lat': 0.52}",Kisangani,1551200019,
3146487,{'1h': 0.25},5000,"{'temp': 9.35, 'pressure': 1027, 'humidity': 87, 'temp_min': 7, 'temp_max': 11}","{'type': 1, 'id': 1616, 'message': 0.004, 'country': 'NO', 'sunrise': 1551163824, 'sunset': 1551200119}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",200,"{'speed': 6.2, 'deg': 200}",stations,{'all': 75},"{'lon': 5.14, 'lat': 61.99}",Raudeberg,1551199510,
2128867,,,"{'temp': 3.28, 'pressure': 1024.73, 'humidity': 100, 'temp_min': 3.28, 'temp_max': 3.28, 'sea_level': 1024.73, 'grnd_level': 1020.39}","{'message': 0.0037, 'country': 'JP', 'sunrise': 1551129477, 'sunset': 1551169679}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 6.96, 'deg': 314.503}",stations,{'all': 80},"{'lon': 140.05, 'lat': 40.21}",Noshiro,1551200019,
3833883,,,"{'temp': 22.53, 'pressure': 1013.13, 'humidity': 37, 'temp_min': 22.53, 'temp_max': 22.53, 'sea_level': 1013.13, 'grnd_level': 1002.31}","{'message': 0.0034, 'country': 'AR', 'sunrise': 1551175025, 'sunset': 1551222607}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 8.44, 'deg': 198.003}",stations,{'all': 68},"{'lon': -65.31, 'lat': -43.25}",Trelew,1551199786,
3631878,{'3h': 1.025},,"{'temp': 22.88, 'pressure': 1014.05, 'humidity': 94, 'temp_min': 22.88, 'temp_max': 22.88, 'sea_level': 1014.05, 'grnd_level': 941.99}","{'message': 0.0037, 'country': 'VE', 'sunrise': 1551178110, 'sunset': 1551220966}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",200,"{'speed': 1.71, 'deg': 10.0029}",stations,{'all': 80},"{'lon': -68.2, 'lat': 10.49}",Moron,1551200020,
3412093,,9000,"{'temp': 6, 'pressure': 1002, 'humidity': 93, 'temp_min': 6, 'temp_max': 6}","{'type': 1, 'id': 93, 'message': 0.0042, 'country': 'IS', 'sunrise': 1551170143, 'sunset': 1551205999}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",200,"{'speed': 15.4, 'deg': 240, 'gust': 20.6}",stations,{'all': 90},"{'lon': -20.27, 'lat': 63.44}",Vestmannaeyjar,1551196800,
1490256,,,"{'temp': -20.77, 'pressure': 996.09, 'humidity': 80, 'temp_min': -20.77, 'temp_max': -20.77, 'sea_level': 996.09, 'grnd_level': 973.91}","{'message': 0.0033, 'country': 'RU', 'sunrise': 1551145470, 'sunset': 1551178544}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 3.26, 'deg': 279.003}",stations,{'all': 80},"{'lon': 88.39, 'lat': 69.49}",Talnakh,1551200020,
2013375,,,"{'temp': -8.05, 'pressure': 1016.81, 'humidity': 74, 'temp_min': -8.05, 'temp_max': -8.05, 'sea_level': 1016.81, 'grnd_level': 963.75}","{'message': 0.0039, 'country': 'RU', 'sunrise': 1551137730, 'sunset': 1551174646}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 2.46, 'deg': 263.003}",stations,{'all': 76},"{'lon': 112.57, 'lat': 59.44}",Vitim,1551200020,
6180285,,24140,"{'temp': -25, 'pressure': 1025, 'humidity': 75, 'temp_min': -25, 'temp_max': -25}","{'type': 1, 'id': 1012, 'message': 0.0036, 'country': 'CA', 'sunrise': 1551191813, 'sunset': 1551230099}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 3.1, 'deg': 270}",stations,{'all': 20},"{'lon': -115.68, 'lat': 54.14}",Whitecourt,1551196800,
1512101,,,"{'temp': -4.57, 'pressure': 1000.89, 'humidity': 83, 'temp_min': -4.57, 'temp_max': -4.57, 'sea_level': 1000.89, 'grnd_level': 982.55}","{'message': 0.0032, 'country': 'RU', 'sunrise': 1551149953, 'sunset': 1551186211}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 2.11, 'deg': 337.503}",stations,{'all': 80},"{'lon': 63.02, 'lat': 61.92}",Agirish,1551200021,
371745,,,"{'temp': 28.28, 'pressure': 1006.81, 'humidity': 35, 'temp_min': 28.28, 'temp_max': 28.28, 'sea_level': 1006.81, 'grnd_level': 883.75}","{'message': 0.0033, 'country': 'SD', 'sunrise': 1551155969, 'sunset': 1551198543}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200,"{'speed': 1.74, 'deg': 62.5029}",stations,{'all': 100},"{'lon': 24.66, 'lat': 14.2}",Kutum,1551200021,
53654,,,"{'temp': 27.03, 'pressure': 1010.37, 'humidity': 98, 'temp_min': 27.03, 'temp_max': 27.03, 'sea_level': 1010.37, 'grnd_level': 1010.39}","{'message': 0.0047, 'country': 'SO', 'sunrise': 1551150562, 'sunset': 1551194015}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",200,"{'speed': 9.94, 'deg': 70.0029}",stations,{'all': 8},"{'lon': 45.34, 'lat': 2.04}",Mogadishu,1551200021,
